Date,Sales,Expenses,Region,Customer_Satisfaction_Score,Website_Visits,Ad_Spend,Product_Category,Profit
18-01-2023 09:00,3859,616,East,64,1161,564,Clothing,3243
18-01-2023 10:00,1536,1297,West,56,1760,327,Clothing,239
18-01-2023 11:00,3192,2211,South,73,1655,765,Electronics,981
18-01-2023 12:00,4596,1252,West,75,805,455,Furniture,3344
18-01-2023 13:00,4283,2969,South,99,857,565,Furniture,1314
18-01-2023 14:00,3072,1892,East,59,1808,921,Clothing,1180
18-01-2023 15:00,2603,2597,North,64,1816,898,Clothing,6
18-01-2023 16:00,4465,1177,West,86,1686,852,Electronics,3288
18-01-2023 17:00,1066,605,North,73,918,326,Groceries,461
18-01-2023 18:00,1232,1157,East,60,1991,268,Electronics,75
18-01-2023 19:00,3156,2446,South,89,1141,383,Groceries,710
18-01-2023 20:00,2169,1948,North,70,1006,957,Groceries,221
18-01-2023 21:00,3158,1595,West,89,1885,361,Electronics,1563
18-01-2023 22:00,3275,1487,North,87,811,901,Furniture,1788
18-01-2023 23:00,1110,2308,North,64,1203,959,Electronics,-1198
19-01-2023 00:00,2493,2282,West,64,744,463,Groceries,211
19-01-2023 01:00,3081,945,South,86,976,620,Furniture,2136
19-01-2023 02:00,1622,2448,West,94,1114,960,Furniture,-826
19-01-2023 03:00,4847,2617,East,63,935,197,Electronics,2230
19-01-2023 04:00,4440,2497,South,92,749,111,Furniture,1943
19-01-2023 05:00,3795,2697,North,70,1545,883,Furniture,1098
19-01-2023 06:00,3642,1273,West,93,976,682,Electronics,2369
19-01-2023 07:00,4625,2061,East,69,1010,516,Clothing,2564
19-01-2023 08:00,3472,2175,West,82,1859,600,Furniture,1297
19-01-2023 09:00,3660,1622,South,52,1273,234,Electronics,2038
19-01-2023 10:00,2541,1801,East,89,1865,358,Electronics,740
19-01-2023 11:00,3739,2086,North,72,1861,616,Clothing,1653
19-01-2023 12:00,2305,2186,South,93,1423,850,Furniture,119
19-01-2023 13:00,4391,1443,East,96,1565,393,Groceries,2948
19-01-2023 14:00,2761,954,South,72,573,946,Groceries,1807
19-01-2023 15:00,4514,1627,North,76,1308,710,Furniture,2887
19-01-2023 16:00,2975,1445,East,84,1330,539,Furniture,1530
19-01-2023 17:00,3362,1100,West,74,1545,250,Electronics,2262
19-01-2023 18:00,1876,1224,West,81,719,580,Electronics,652
19-01-2023 19:00,2989,2780,North,71,578,357,Groceries,209
19-01-2023 20:00,4812,1917,East,57,734,967,Furniture,2895
19-01-2023 21:00,4448,2024,North,87,656,248,Electronics,2424
19-01-2023 22:00,2312,750,North,67,826,241,Groceries,1562
19-01-2023 23:00,2460,2044,South,77,1637,350,Groceries,416
20-01-2023 00:00,3709,578,West,77,1141,845,Clothing,3131
20-01-2023 01:00,3324,1397,North,60,1120,743,Furniture,1927
20-01-2023 02:00,2733,1280,South,61,1484,146,Clothing,1453
20-01-2023 03:00,2605,725,North,51,1798,471,Electronics,1880
20-01-2023 04:00,2526,1574,North,86,1904,193,Electronics,952
20-01-2023 05:00,3671,1709,North,53,1543,860,Groceries,1962
20-01-2023 06:00,3563,1557,West,90,1732,455,Electronics,2006
20-01-2023 07:00,4421,1302,East,94,1105,631,Clothing,3119
20-01-2023 08:00,3890,1241,West,94,1363,791,Furniture,2649
20-01-2023 09:00,4517,2678,South,96,1248,371,Groceries,1839
20-01-2023 10:00,4901,1203,East,83,1683,528,Groceries,3698
20-01-2023 11:00,3397,1926,South,72,1414,747,Electronics,1471
20-01-2023 12:00,2630,2870,North,62,1398,848,Groceries,-240
20-01-2023 13:00,4735,1114,East,56,1497,801,Groceries,3621
20-01-2023 14:00,3870,828,South,81,1359,823,Furniture,3042
20-01-2023 15:00,2160,1895,North,72,1072,163,Groceries,265
20-01-2023 16:00,1758,1983,South,98,537,971,Furniture,-225
20-01-2023 17:00,3946,632,South,57,617,263,Clothing,3314
20-01-2023 18:00,1242,1334,West,99,889,488,Groceries,-92
20-01-2023 19:00,3590,620,North,96,1179,568,Clothing,2970
20-01-2023 20:00,2063,1975,West,96,876,649,Furniture,88
20-01-2023 21:00,1228,1464,East,86,1348,826,Groceries,-236
20-01-2023 22:00,3595,628,North,83,875,630,Electronics,2967
20-01-2023 23:00,1919,2098,West,97,1094,865,Electronics,-179
21-01-2023 00:00,2246,2576,West,78,1246,685,Groceries,-330
21-01-2023 01:00,1005,2047,East,86,1565,752,Furniture,-1042
21-01-2023 02:00,4393,832,South,72,1993,116,Electronics,3561
21-01-2023 03:00,1467,1653,South,87,957,706,Clothing,-186
21-01-2023 04:00,2755,1816,South,78,1653,845,Furniture,939
21-01-2023 05:00,1074,1696,East,93,1551,400,Furniture,-622
21-01-2023 06:00,1003,1929,West,54,1240,187,Groceries,-926
21-01-2023 07:00,2870,855,North,89,1128,909,Clothing,2015
21-01-2023 08:00,1645,638,East,60,825,662,Furniture,1007
21-01-2023 09:00,1117,2026,South,63,1118,344,Groceries,-909
21-01-2023 10:00,3928,1697,South,98,824,566,Clothing,2231
21-01-2023 11:00,2629,528,North,91,1683,541,Furniture,2101
21-01-2023 12:00,3551,1430,East,51,1015,212,Electronics,2121
21-01-2023 13:00,3021,1513,South,84,1245,541,Clothing,1508
21-01-2023 14:00,1946,1327,East,94,1777,107,Furniture,619
21-01-2023 15:00,3621,850,West,98,747,648,Clothing,2771
21-01-2023 16:00,2464,2524,East,84,1876,658,Electronics,-60
21-01-2023 17:00,1193,798,West,91,897,199,Furniture,395
21-01-2023 18:00,1846,2243,North,77,1081,444,Electronics,-397
21-01-2023 19:00,3762,2365,West,57,702,784,Groceries,1397
21-01-2023 20:00,2415,1715,West,81,1825,852,Groceries,700
21-01-2023 21:00,4097,2195,North,53,1671,580,Furniture,1902
21-01-2023 22:00,2458,2611,South,94,720,802,Furniture,-153
21-01-2023 23:00,3220,1254,North,56,1366,441,Clothing,1966
22-01-2023 00:00,4371,1269,East,88,762,333,Furniture,3102
22-01-2023 01:00,2668,1738,North,97,795,892,Groceries,930
22-01-2023 02:00,3373,1333,East,76,1838,334,Furniture,2040
22-01-2023 03:00,2433,2713,South,86,1519,225,Clothing,-280
22-01-2023 04:00,2141,2406,East,66,791,789,Groceries,-265
22-01-2023 05:00,3883,2064,North,59,1183,576,Furniture,1819
22-01-2023 06:00,2810,1718,North,53,1375,784,Electronics,1092
22-01-2023 07:00,1723,1005,South,72,1554,471,Electronics,718
22-01-2023 08:00,1224,1857,North,63,1567,219,Electronics,-633
22-01-2023 09:00,1531,1960,South,54,1054,641,Electronics,-429
22-01-2023 10:00,1112,1916,South,51,1657,659,Clothing,-804
22-01-2023 11:00,3187,1672,North,95,848,278,Electronics,1515
22-01-2023 12:00,1558,1260,West,73,718,193,Electronics,298
22-01-2023 13:00,3048,1332,East,67,1522,666,Furniture,1716
22-01-2023 14:00,3137,1928,West,76,949,847,Electronics,1209
22-01-2023 15:00,1653,782,South,73,1003,401,Electronics,871
22-01-2023 16:00,1319,878,East,78,585,898,Furniture,441
22-01-2023 17:00,2573,697,West,60,1774,517,Groceries,1876
22-01-2023 18:00,2828,1055,North,97,1788,959,Clothing,1773
22-01-2023 19:00,2917,855,West,67,1022,685,Clothing,2062
22-01-2023 20:00,1138,2063,East,97,1603,551,Groceries,-925
22-01-2023 21:00,4582,1540,East,53,960,516,Furniture,3042
22-01-2023 22:00,4939,878,East,82,1513,923,Groceries,4061
22-01-2023 23:00,3892,1179,East,63,1129,221,Clothing,2713
23-01-2023 00:00,3026,2279,West,93,751,156,Clothing,747
23-01-2023 01:00,3306,1398,North,91,517,884,Groceries,1908
23-01-2023 02:00,4744,575,North,81,1779,238,Electronics,4169
23-01-2023 03:00,1901,730,East,53,1768,298,Clothing,1171
23-01-2023 04:00,1689,2239,North,69,1676,820,Groceries,-550
23-01-2023 05:00,3039,1461,West,70,999,884,Electronics,1578
23-01-2023 06:00,1009,2849,North,52,957,460,Electronics,-1840
23-01-2023 07:00,1260,2762,South,74,614,749,Furniture,-1502
23-01-2023 08:00,2942,2616,North,53,1252,509,Groceries,326
23-01-2023 09:00,2673,892,East,96,1268,745,Clothing,1781
23-01-2023 10:00,3219,1608,North,60,946,948,Furniture,1611
23-01-2023 11:00,3945,766,North,65,852,627,Clothing,3179
23-01-2023 12:00,3060,1592,North,85,1124,714,Electronics,1468
23-01-2023 13:00,2191,1110,North,55,1040,342,Groceries,1081
23-01-2023 14:00,4713,1870,South,80,821,189,Electronics,2843
23-01-2023 15:00,2619,1508,West,89,1982,615,Electronics,1111
23-01-2023 16:00,1320,1461,East,62,725,161,Electronics,-141
23-01-2023 17:00,2342,1172,East,72,860,311,Groceries,1170
23-01-2023 18:00,2636,2970,North,53,1333,347,Furniture,-334
23-01-2023 19:00,3376,2200,West,86,611,803,Clothing,1176
23-01-2023 20:00,3832,2662,North,91,711,596,Electronics,1170
23-01-2023 21:00,3824,2767,South,86,1756,155,Clothing,1057
23-01-2023 22:00,2994,530,West,93,1447,558,Clothing,2464
23-01-2023 23:00,3958,1866,West,82,658,388,Furniture,2092
24-01-2023 00:00,2943,1900,West,91,1071,642,Groceries,1043
24-01-2023 01:00,4621,1653,West,78,1847,569,Clothing,2968
24-01-2023 02:00,3038,1116,North,86,1616,488,Furniture,1922
24-01-2023 03:00,4490,1038,South,68,1771,520,Clothing,3452
24-01-2023 04:00,4677,1370,West,69,1169,612,Electronics,3307
24-01-2023 05:00,2118,600,East,81,1664,809,Furniture,1518
24-01-2023 06:00,4888,1912,East,93,1410,656,Groceries,2976
24-01-2023 07:00,2604,1440,South,65,1522,658,Groceries,1164
24-01-2023 08:00,3365,840,East,54,903,833,Electronics,2525
24-01-2023 09:00,1235,1543,North,98,903,897,Electronics,-308
24-01-2023 10:00,2969,537,North,95,1100,180,Clothing,2432
24-01-2023 11:00,1333,1159,South,61,1937,543,Furniture,174
24-01-2023 12:00,2908,2533,West,94,1963,891,Furniture,375
24-01-2023 13:00,1375,2060,East,70,1756,386,Furniture,-685
24-01-2023 14:00,4530,2156,East,63,692,383,Furniture,2374
24-01-2023 15:00,2160,1549,South,86,1622,590,Clothing,611
24-01-2023 16:00,3635,953,South,71,1636,487,Furniture,2682
24-01-2023 17:00,2570,2204,East,79,1804,800,Furniture,366
24-01-2023 18:00,3560,1846,West,72,1499,650,Groceries,1714
24-01-2023 19:00,2319,1318,South,54,1022,694,Groceries,1001
24-01-2023 20:00,4391,1272,North,78,849,507,Clothing,3119
24-01-2023 21:00,3965,512,East,79,815,426,Electronics,3453
24-01-2023 22:00,4643,1420,South,67,1442,275,Groceries,3223
24-01-2023 23:00,2855,1324,South,95,1412,620,Electronics,1531
25-01-2023 00:00,2372,2918,South,99,1151,889,Clothing,-546
25-01-2023 01:00,4911,1814,East,50,1134,482,Groceries,3097
25-01-2023 02:00,4850,2879,North,88,1510,357,Groceries,1971
25-01-2023 03:00,1872,2808,North,66,1959,446,Clothing,-936
25-01-2023 04:00,2252,2517,East,52,1092,371,Furniture,-265
25-01-2023 05:00,3317,1728,South,91,943,360,Clothing,1589
25-01-2023 06:00,2851,1196,East,56,1120,495,Electronics,1655
25-01-2023 07:00,3845,1449,East,76,1731,791,Electronics,2396
25-01-2023 08:00,2314,2934,South,77,1255,253,Furniture,-620
25-01-2023 09:00,1724,1938,East,93,1799,626,Clothing,-214
25-01-2023 10:00,4236,568,West,80,996,166,Clothing,3668
25-01-2023 11:00,3052,2281,North,64,1272,940,Furniture,771
25-01-2023 12:00,3898,2747,West,97,1820,798,Clothing,1151
25-01-2023 13:00,4450,2763,West,57,873,447,Groceries,1687
25-01-2023 14:00,1077,2469,West,55,683,162,Clothing,-1392
25-01-2023 15:00,4481,711,East,77,531,455,Groceries,3770
25-01-2023 16:00,3621,1007,South,53,782,380,Clothing,2614
25-01-2023 17:00,1131,2563,East,79,1335,140,Groceries,-1432
25-01-2023 18:00,1600,2021,North,92,1372,639,Electronics,-421
25-01-2023 19:00,2772,831,East,66,1955,466,Furniture,1941
25-01-2023 20:00,2065,1050,East,83,1185,376,Electronics,1015
25-01-2023 21:00,3136,2124,East,55,961,320,Groceries,1012
25-01-2023 22:00,3449,1441,East,85,1370,828,Furniture,2008
25-01-2023 23:00,3343,2803,West,84,1483,833,Electronics,540
26-01-2023 00:00,2863,1227,South,88,867,160,Electronics,1636
26-01-2023 01:00,2318,1379,North,88,1157,202,Groceries,939
26-01-2023 02:00,1615,1148,North,65,1775,284,Clothing,467
26-01-2023 03:00,4597,1499,North,51,665,246,Clothing,3098
26-01-2023 04:00,3847,2021,East,57,1499,174,Groceries,1826
26-01-2023 05:00,4762,2112,North,64,1101,572,Electronics,2650
26-01-2023 06:00,4708,1509,West,76,1894,100,Clothing,3199
26-01-2023 07:00,3469,2050,South,65,1626,515,Clothing,1419
26-01-2023 08:00,2888,1303,East,50,1093,568,Electronics,1585
26-01-2023 09:00,2046,713,East,59,625,464,Groceries,1333
26-01-2023 10:00,1574,668,West,56,537,944,Groceries,906
26-01-2023 11:00,3190,1477,North,97,847,773,Clothing,1713
26-01-2023 12:00,1992,1828,East,59,1736,116,Groceries,164
26-01-2023 13:00,3712,645,East,61,1842,609,Electronics,3067
26-01-2023 14:00,3192,2298,West,66,1236,854,Groceries,894
26-01-2023 15:00,2248,1015,West,94,1233,538,Furniture,1233
26-01-2023 16:00,4054,952,North,61,925,978,Groceries,3102
26-01-2023 17:00,1502,559,South,64,1770,630,Groceries,943
26-01-2023 18:00,2997,1027,South,95,1147,941,Groceries,1970
26-01-2023 19:00,1820,1523,North,81,785,158,Furniture,297
26-01-2023 20:00,4687,2064,South,81,1754,812,Electronics,2623
26-01-2023 21:00,3151,1602,West,75,819,214,Groceries,1549
26-01-2023 22:00,4110,932,West,63,1011,302,Clothing,3178
26-01-2023 23:00,2970,1676,West,99,724,905,Groceries,1294
27-01-2023 00:00,1197,900,South,75,1005,642,Furniture,297
27-01-2023 01:00,2669,2604,South,54,1630,293,Furniture,65
27-01-2023 02:00,3626,2733,East,87,1241,571,Clothing,893
27-01-2023 03:00,3438,2945,East,99,1854,205,Furniture,493
27-01-2023 04:00,2202,1104,East,95,1528,978,Furniture,1098
27-01-2023 05:00,3601,2705,South,53,967,917,Furniture,896
27-01-2023 06:00,2471,2310,East,77,1437,225,Electronics,161
27-01-2023 07:00,4571,1963,West,50,1264,513,Furniture,2608
27-01-2023 08:00,4086,2993,South,62,662,714,Groceries,1093
27-01-2023 09:00,2646,2273,North,92,1152,774,Clothing,373
27-01-2023 10:00,2692,2053,South,52,1400,609,Groceries,639
27-01-2023 11:00,2312,1596,East,98,1307,600,Groceries,716
27-01-2023 12:00,3035,1428,South,99,581,926,Clothing,1607
27-01-2023 13:00,1477,2451,East,74,980,220,Electronics,-974
27-01-2023 14:00,2254,2473,East,91,1015,851,Electronics,-219
27-01-2023 15:00,1922,2564,North,65,686,706,Furniture,-642
27-01-2023 16:00,1419,2054,North,70,645,307,Electronics,-635
27-01-2023 17:00,3204,825,West,62,1505,760,Electronics,2379
27-01-2023 18:00,3597,1494,East,93,651,449,Furniture,2103
27-01-2023 19:00,4512,1112,South,85,1886,919,Electronics,3400
27-01-2023 20:00,2120,1095,North,57,592,292,Electronics,1025
27-01-2023 21:00,4068,1420,North,93,1554,753,Furniture,2648
27-01-2023 22:00,4044,1341,East,68,1039,883,Groceries,2703
27-01-2023 23:00,4482,1725,South,96,1148,922,Groceries,2757
28-01-2023 00:00,1950,843,North,65,1101,492,Clothing,1107
28-01-2023 01:00,3336,2376,North,61,548,596,Electronics,960
28-01-2023 02:00,2277,1358,South,69,1781,491,Furniture,919
28-01-2023 03:00,3243,1923,North,67,1040,812,Furniture,1320
28-01-2023 04:00,3645,944,South,61,1933,773,Electronics,2701
28-01-2023 05:00,2857,2288,East,97,655,208,Electronics,569
28-01-2023 06:00,4593,721,North,74,1274,569,Furniture,3872
28-01-2023 07:00,1516,1091,East,60,1045,449,Furniture,425
28-01-2023 08:00,2658,1530,South,71,1963,874,Furniture,1128
28-01-2023 09:00,2865,1795,East,95,1760,821,Clothing,1070
28-01-2023 10:00,3912,1517,East,83,1149,248,Groceries,2395
28-01-2023 11:00,2141,2563,East,62,1891,355,Furniture,-422
28-01-2023 12:00,3853,1947,West,95,1500,488,Groceries,1906
28-01-2023 13:00,2932,2545,South,87,1580,298,Electronics,387
28-01-2023 14:00,4230,1023,South,61,674,542,Groceries,3207
28-01-2023 15:00,1814,2568,South,88,1737,948,Groceries,-754
28-01-2023 16:00,3275,2775,South,85,526,285,Groceries,500
28-01-2023 17:00,2900,2308,South,77,1642,443,Electronics,592
28-01-2023 18:00,3263,1811,North,76,646,776,Groceries,1452
28-01-2023 19:00,3995,1806,North,88,1367,207,Groceries,2189
28-01-2023 20:00,4767,2951,North,62,764,694,Clothing,1816
28-01-2023 21:00,3062,1589,East,92,1926,912,Electronics,1473
28-01-2023 22:00,4228,2172,East,89,757,179,Groceries,2056
28-01-2023 23:00,4719,936,South,76,1712,352,Electronics,3783
29-01-2023 00:00,4332,1328,West,80,1326,124,Furniture,3004
29-01-2023 01:00,4228,758,South,51,1242,382,Groceries,3470
29-01-2023 02:00,3094,2503,North,67,1209,662,Electronics,591
29-01-2023 03:00,3371,2489,South,75,1762,986,Groceries,882
29-01-2023 04:00,3891,602,East,91,1850,719,Groceries,3289
29-01-2023 05:00,4756,1492,South,80,1593,337,Furniture,3264
29-01-2023 06:00,1129,1268,North,87,1548,415,Clothing,-139
29-01-2023 07:00,4482,1624,South,71,1679,939,Electronics,2858
29-01-2023 08:00,1094,1721,East,85,718,562,Groceries,-627
29-01-2023 09:00,3674,2773,West,68,1060,797,Furniture,901
29-01-2023 10:00,3802,736,North,63,1902,691,Furniture,3066
29-01-2023 11:00,2955,1644,South,63,1391,939,Clothing,1311
29-01-2023 12:00,4363,1266,East,99,1717,707,Clothing,3097
29-01-2023 13:00,1793,1490,North,78,1563,481,Furniture,303
29-01-2023 14:00,2834,2259,North,66,1096,564,Furniture,575
29-01-2023 15:00,4354,2820,East,99,842,249,Electronics,1534
29-01-2023 16:00,3116,2779,South,99,1002,451,Electronics,337
29-01-2023 17:00,2683,995,South,86,949,541,Furniture,1688
29-01-2023 18:00,1010,1547,South,58,835,494,Furniture,-537
29-01-2023 19:00,4325,2226,North,50,503,464,Clothing,2099
29-01-2023 20:00,2865,2572,West,53,1258,105,Electronics,293
29-01-2023 21:00,3919,2835,North,56,1016,633,Furniture,1084
29-01-2023 22:00,3597,837,South,60,1749,319,Electronics,2760
29-01-2023 23:00,4205,2437,North,63,1673,970,Electronics,1768
30-01-2023 00:00,1711,2317,West,91,737,111,Furniture,-606
30-01-2023 01:00,3070,636,North,68,602,894,Furniture,2434
30-01-2023 02:00,1814,2774,East,89,1698,484,Groceries,-960
30-01-2023 03:00,1345,819,South,52,1509,803,Electronics,526
30-01-2023 04:00,3349,2363,South,57,1984,557,Electronics,986
30-01-2023 05:00,1362,1415,South,78,1557,324,Clothing,-53
30-01-2023 06:00,3443,1705,North,99,1017,435,Clothing,1738
30-01-2023 07:00,3265,2397,North,86,939,266,Clothing,868
30-01-2023 08:00,3188,2633,North,92,1808,415,Electronics,555
30-01-2023 09:00,4687,1425,South,58,724,215,Furniture,3262
30-01-2023 10:00,4005,2600,North,68,1064,937,Furniture,1405
30-01-2023 11:00,4281,1758,South,61,1780,597,Furniture,2523
30-01-2023 12:00,1984,2482,North,76,1582,247,Electronics,-498
30-01-2023 13:00,4040,932,South,86,745,135,Furniture,3108
30-01-2023 14:00,4694,1498,East,97,1737,506,Clothing,3196
30-01-2023 15:00,2639,2647,North,74,1427,484,Furniture,-8
30-01-2023 16:00,1827,1489,South,94,1452,856,Furniture,338
30-01-2023 17:00,3730,1098,East,87,1318,510,Clothing,2632
30-01-2023 18:00,4531,2950,East,97,715,407,Groceries,1581
30-01-2023 19:00,4051,895,West,99,1926,741,Groceries,3156
30-01-2023 20:00,1355,914,North,66,782,339,Groceries,441
30-01-2023 21:00,4055,1438,South,93,1072,466,Electronics,2617
30-01-2023 22:00,2347,2136,West,82,1738,955,Electronics,211
30-01-2023 23:00,4204,1040,North,88,881,403,Clothing,3164
31-01-2023 00:00,3935,2149,East,63,1568,716,Groceries,1786
31-01-2023 01:00,4876,2445,North,77,671,266,Electronics,2431
31-01-2023 02:00,2863,583,South,67,1744,653,Furniture,2280
31-01-2023 03:00,1126,770,East,82,1908,865,Groceries,356
31-01-2023 04:00,4177,2791,West,91,1618,961,Groceries,1386
31-01-2023 05:00,4056,887,North,64,543,400,Electronics,3169
31-01-2023 06:00,1603,713,North,60,727,997,Groceries,890
31-01-2023 07:00,4870,558,West,85,1073,304,Clothing,4312
31-01-2023 08:00,4449,2125,North,64,816,294,Clothing,2324
31-01-2023 09:00,2928,1342,North,97,1230,270,Electronics,1586
31-01-2023 10:00,2013,2027,North,79,1858,861,Groceries,-14
31-01-2023 11:00,1050,2229,East,64,1100,715,Clothing,-1179
31-01-2023 12:00,4100,622,East,98,1123,974,Groceries,3478
31-01-2023 13:00,4533,1936,South,72,966,501,Clothing,2597
31-01-2023 14:00,4367,1662,North,92,796,138,Clothing,2705
31-01-2023 15:00,4368,2986,South,99,1044,847,Groceries,1382
31-01-2023 16:00,4797,1061,East,97,988,745,Electronics,3736
31-01-2023 17:00,3826,2665,North,64,1519,351,Electronics,1161
31-01-2023 18:00,2430,2237,South,78,714,781,Electronics,193
31-01-2023 19:00,2792,1404,North,60,1525,382,Groceries,1388
31-01-2023 20:00,3861,894,North,94,1160,306,Groceries,2967
31-01-2023 21:00,2636,2226,West,67,1153,599,Groceries,410
31-01-2023 22:00,4476,2216,South,89,1301,242,Electronics,2260
31-01-2023 23:00,4417,1434,East,80,1730,118,Groceries,2983
01-02-2023 00:00,2645,1601,South,58,840,801,Electronics,1044
01-02-2023 01:00,3467,1935,South,71,1203,675,Clothing,1532
01-02-2023 02:00,2205,574,South,60,906,841,Electronics,1631
01-02-2023 03:00,4030,794,West,66,1352,918,Electronics,3236
01-02-2023 04:00,3872,520,North,82,805,786,Furniture,3352
